ProductName,Air Fryer,Air Fryer Pro,Analog Watch,Analog Watch Pro,Art Supplies Kit,Art Supplies Kit Pro,Backpack,Backpack Pro,Bedsheet Set,Bedsheet Set Pro,Bluetooth Speaker,Bluetooth Speaker Pro,Body Lotion,Body Lotion Pro,Bookmark Set,Bookmark Set Pro,Ceramic Mug Set,Ceramic Mug Set Pro,Cotton T-Shirt,Cotton T-Shirt Pro,Cushion Cover Set,Cushion Cover Set Pro,Cycling Gloves,Cycling Gloves Pro,Denim Jacket,Denim Jacket Pro,Desk Organizer,Desk Organizer Pro,Dumbbell Set,Dumbbell Set Pro,Electric Kettle,Electric Kettle Pro,Face Mask Pack,Face Mask Pack Pro,Face Wash,Face Wash Pro,Fiction Novel,Fiction Novel Pro,Fitness Tracker,Fitness Tracker Pro,Foam Roller,Foam Roller Pro,Football,Football Pro,Formal Shirt,Formal Shirt Pro,Fountain Pen,Fountain Pen Pro,Gym Bag,Gym Bag Pro,Hair Dryer,Hair Dryer Pro,Knife Set,Knife Set Pro,LED Desk Lamp,LED Desk Lamp Pro,Laptop Stand,Laptop Stand Pro,Leather Wallet,Leather Wallet Pro,Lipstick,Lipstick Pro,Mechanical Keyboard,Mechanical Keyboard Pro,Moisturizer,Moisturizer Pro,Non-stick Pan,Non-stick Pan Pro,Notebook Set,Notebook Set Pro,Perfume,Perfume Pro,Phone Case,Phone Case Pro,Planner Diary,Planner Diary Pro,Power Bank,Power Bank Pro,Puzzle Book,Puzzle Book Pro,Resistance Bands,Resistance Bands Pro,Running Shoes,Running Shoes Pro,Shampoo,Shampoo Pro,Sketch Pens,Sketch Pens Pro,Skipping Rope,Skipping Rope Pro,Smart Watch,Smart Watch Pro,Sports Cap,Sports Cap Pro,Sticky Notes,Sticky Notes Pro,Storage Boxes,Storage Boxes Pro,Sunglasses,Sunglasses Pro,Sunscreen,Sunscreen Pro,Trimmer,Trimmer Pro,USB-C Cable,USB-C Cable Pro,Wall Clock,Wall Clock Pro,Water Bottle,Water Bottle Pro,Webcam,Webcam Pro,Winter Hoodie,Winter Hoodie Pro,Wireless Earbuds,Wireless Earbuds Pro,Wireless Mouse,Wireless Mouse Pro,Yoga Mat,Yoga Mat Pro
Lipstick,0.32114642504783447,0.27340566448168196,0.3956177723676202,0.29770366803606785,0.2415125366074931,0.2961790786727138,0.2783866537745641,0.2871241652706312,0.297000390299583,0.22144566916149197,0.31491887341509184,0.2885509271309647,0.3174942021169308,0.30779121030384204,0.2377491558698381,0.28764622215529917,0.2566824043166024,0.2736154791365848,0.2602402808337527,0.35035529953268907,0.3243462469793079,0.26717556389108077,0.3349957098415824,0.27728739493157684,0.287272968450497,0.2623714168838644,0.25130251143579024,0.31554820800397776,0.31343159636483175,0.3121344931335198,0.3272936947916742,0.32428698675564044,0.3647706066406401,0.31388085496820317,0.39979719974359396,0.27772005233638547,0.2870933067636359,0.31639225182177727,0.27345220135432846,0.27269960574543867,0.24212939580933993,0.3548914496767238,0.3086679594614987,0.33160442422744524,0.33526742899628575,0.28525256391247805,0.26529643435809264,0.3319701055115113,0.2864863102859829,0.293211969496767,0.36679914230268884,0.3092893043942375,0.3493654698280975,0.2733917975360872,0.24346256745559144,0.3386972736958392,0.3090639615776378,0.300558157617998,0.2400151418092793,0.37675809307966124,0.9999999999999997,0.3168425682927464,0.34542266776698244,0.31413514099351625,0.366426722936567,0.37724796894652396,0.3586143574619431,0.2678477408189736,0.2910839969745321,0.2768888067273002,0.40177343937355203,0.32058427580737586,0.31173243055435296,0.29968094120794064,0.27961902803909966,0.36324226631791323,0.3773800757132712,0.31419209145965066,0.33832909257761323,0.3503480378861177,0.31268682737775344,0.33649972348821205,0.2543503385919215,0.17401490046365434,0.33356901162488384,0.41648065132140283,0.2857762029724292,0.3058876069382563,0.3765875371913698,0.27622245063467066,0.3139824977639198,0.29262150610531495,0.27517611452377755,0.3025785389209772,0.3126939537090074,0.2801734647224467,0.2718337460506554,0.23480255145588808,0.3149958779276135,0.25195454278875745,0.33448952890383044,0.32574013414575764,0.36726924816390843,0.39658114415544476,0.2879744791021868,0.3366892297643768,0.3213726826856389,0.30881391335813185,0.22373228067803935,0.32135149415084074,0.29856686512063463,0.299638305029749,0.24131540367714255,0.26001043627486325,0.312242298715179,0.31640958635932487,0.2620878748309533,0.3789362602763423,0.26619992339175524,0.2916259967073862
Lipstick Pro,0.31351873391320373,0.26496026618740026,0.3198580652037583,0.29880614374615305,0.2862576843552019,0.27357333573563997,0.2673185939565602,0.3090386701876512,0.23389787371349846,0.204028320324751,0.2599472250950044,0.23248720109806092,0.29666848115363853,0.2977160688684878,0.32931950880419747,0.29147267561849033,0.29596882312378847,0.23609888122289624,0.23158404154376047,0.2659492577770555,0.3028298867597327,0.29635686106661896,0.29609554819614936,0.26877804433151137,0.2667214523070417,0.2426868853239812,0.27275046787867274,0.2877466834687148,0.2105591849106691,0.244165515210921,0.2936990270502911,0.28874166591005335,0.34173245622529114,0.32808240251494714,0.3069087174332073,0.2941805604884551,0.2773531912413647,0.2812494455653908,0.28964092842097044,0.27357640147828577,0.2174006586112185,0.2569448970947957,0.2761838006735617,0.22200859811967627,0.37141031062612573,0.25886894925688153,0.2406480368182612,0.41481498399980543,0.22856017598499997,0.2635353769466349,0.27207016057743505,0.31143509106051687,0.30074443912119764,0.1951538753390242,0.3372261400624819,0.30490979320884853,0.23194974566241933,0.2203106547246438,0.28593962966408765,0.27362089272702494,0.3168425682927464,1.0,0.24945310244978924,0.30983826910024515,0.34543983232084113,0.34833803399427005,0.3052859783476806,0.2846084190238884,0.27741923917919586,0.3183620134351807,0.35626577433068074,0.2910211476872148,0.2796787135430389,0.3145713590986401,0.3269830842736359,0.3476541493816098,0.29011381015106125,0.2604047789231407,0.33038860378720286,0.29206339164120215,0.24362705202582252,0.23361195408864308,0.27883139481613683,0.24570577501191082,0.24463309662401247,0.28745043717695823,0.2911644059963965,0.3045995738945049,0.2768562657882528,0.2836571724964244,0.2639173769004906,0.281039866914599,0.2552909289354617,0.2926263004226394,0.34401399848211534,0.26325163537359825,0.21330129385295432,0.3029573219533375,0.29775069305525004,0.2586903386076494,0.31256894770768473,0.32156741932988336,0.34870973978777625,0.37490028048457025,0.32411521821833644,0.2649844317104698,0.20524632627325823,0.32670898748029226,0.21398071802220112,0.2576679193457263,0.2711962316872081,0.34530459963877247,0.21269671434730672,0.24257812310252236,0.22931260967730227,0.30379655389918664,0.35278240893620616,0.2753748022359809,0.30772787941291635,0.25194678427808087
Mechanical Keyboard,0.2911803442403254,0.3072983956416369,0.27080466429304695,0.3363199236924633,0.2985044025292817,0.3077003447172317,0.26756321082443485,0.35149900509052834,0.28339756809428124,0.22315507429756476,0.33907985565100246,0.4073474135315992,0.296471368437771,0.3069904781679387,0.3300373317306211,0.3285388399410009,0.2689890869286776,0.3536450752590522,0.25469661304353874,0.3646399982608848,0.3236767443095759,0.2993247923032533,0.3363634375663076,0.36462305237801074,0.3140620045735405,0.3391185944027947,0.3302654828694007,0.31812356118387597,0.2974158442688176,0.3289678924486106,0.2994726615598511,0.3485413442710737,0.2915913313378261,0.3283826228943833,0.33097774439692335,0.22767593644709483,0.3209218204189569,0.3081548694061547,0.3328800333762183,0.294100225269143,0.304059496609042,0.3000433581135186,0.2875295725333944,0.33311308093980896,0.341355835138539,0.30397655613273666,0.3699039146068356,0.36845044352302453,0.3589356601611383,0.31820660989045907,0.3513848538913577,0.28468744240208177,0.23782400619949234,0.27104445876070027,0.32309600508637876,0.3532277880628944,0.4061141046878941,0.34957218680826024,0.2924477428406929,0.34320358851396915,0.34542266776698244,0.24945310244978924,0.9999999999999999,0.40339311218097973,0.3279630270136289,0.2719780582826447,0.3363462655371796,0.28639214818401876,0.3527245669630532,0.3242328979666507,0.3507819854329691,0.32612562363690933,0.34334568370309265,0.3874171456585876,0.29065748845909645,0.31452702093798424,0.39596911834579374,0.3667551504075962,0.3011190202562954,0.37233402157458984,0.26189184991007586,0.27643888119873233,0.26878966224483314,0.30228321993023693,0.32262124399650327,0.3751286713550907,0.32985989993061027,0.3133149466031531,0.35212284690168355,0.3060576197071412,0.37505413598960596,0.3949855731517204,0.34749113038950474,0.3128120782466338,0.30857073375121363,0.2791632046750289,0.2772083935301669,0.28585120137243103,0.33799812027014237,0.3081251048337817,0.3555790585980717,0.3510266204788163,0.2983607483235269,0.3164519966215512,0.3434762096765618,0.3749259199856916,0.3075805630395137,0.37452881096646334,0.28006004670832246,0.31369694800703973,0.3139119753953269,0.333532645878404,0.34285797450537137,0.30465499679703295,0.33059661555985587,0.3554250477397953,0.3448352148052515,0.3728790778682085,0.2739067928652207,0.329774155503733
Mechanical Keyboard Pro,0.31234828336271325,0.3225091549595532,0.3259855075655223,0.34080099907459144,0.28895490897509213,0.2776467732372027,0.2712884988716483,0.2791546403730381,0.31829206733117,0.33558810768720376,0.4545015604982986,0.3296917765581919,0.3324556637283663,0.3167580795456112,0.25997410183344394,0.3470455879980051,0.3023677388414253,0.30772677774030444,0.2826040595450868,0.2681114358571375,0.3475724217912597,0.29867976289059534,0.255678659545724,0.25364969154889083,0.2863371737364997,0.30508516711279254,0.32402809181678865,0.31921283461735017,0.2890991061642896,0.25601081187045294,0.28656513511216075,0.31837466485089894,0.3023677388414253,0.2836472087616338,0.3046953861167058,0.25173939536681833,0.30357517313377796,0.30295015996280344,0.32570319722746083,0.33987889006259747,0.28393402131519,0.3120046557930972,0.28189161218624326,0.3595663605311394,0.31441765256768844,0.3189650557656074,0.34354034563881364,0.32380613577305356,0.2863189195597706,0.3035223550435596,0.37689579259742656,0.25843745899836945,0.3239302113358029,0.23913903410119275,0.2988064185227061,0.3710655317152509,0.2996857633239016,0.3670051741635939,0.2872715147396535,0.3116907891130906,0.31413514099351625,0.30983826910024515,0.40339311218097973,1.0000000000000002,0.3166902779074915,0.3322948450251257,0.28631531501332275,0.2674319625513398,0.35918116770271524,0.3385820105911701,0.2723676548847478,0.39257918096316846,0.344151306922069,0.40473479146098007,0.2989539807676951,0.3230386320761466,0.3317945289224786,0.34134993480709624,0.33128555886896216,0.31744594012204574,0.34204732135319826,0.3111765423706063,0.3311640441109994,0.26592808684039765,0.24404667538609603,0.3339543341437021,0.2989788834742708,0.29505512246488286,0.35147084803058865,0.33292923926493057,0.34217862242100583,0.32975791376303776,0.3155956038307952,0.29429974381097024,0.31058976967096397,0.3296175461591219,0.2810734610689546,0.3377946692587464,0.2572211285090932,0.3237664227477405,0.2555000302810887,0.3921420700683038,0.37905394023995,0.32714736208539963,0.3888080362492309,0.34233372671291595,0.28798902135000093,0.3250237718608197,0.30257841475745095,0.2870361828706404,0.364197218718929,0.3789852296304494,0.2805890768291508,0.309868687205495,0.36828229403750046,0.36693035384827033,0.3717230761803593,0.31295921793384746,0.3029219702110596,0.3031889572718027
Moisturizer,0.2897272689986904,0.2642865068162025,0.28635344016507086,0.3214156278857364,0.27198744793724294,0.25045626996346276,0.23410060112826464,0.31005063111634673,0.2672852082370751,0.23182900714440186,0.3164718705478109,0.3393365701383626,0.36350699606180803,0.38034527151818925,0.3008117507145221,0.30695930338748395,0.3083344538007833,0.31643304439963943,0.32052881061005,0.3158865961785732,0.287281555713118,0.2623354652345712,0.29623717644622516,0.22873534102473855,0.2688460243861722,0.3718654812770337,0.30159036223392766,0.2692833204074319,0.2864276951072883,0.2670758463795853,0.25723410587533,0.28866105057865665,0.2935795327181279,0.33122817663660964,0.31908834551670573,0.24214111048528775,0.24464070875658706,0.27665789263589946,0.2771101639458814,0.2644312438778752,0.26096187848458546,0.26826973784489355,0.19466606848825047,0.3176819837172393,0.3698987975731399,0.36934376145948444,0.30274823457834704,0.3308464532202226,0.23390681430258997,0.28742639466410896,0.37349732124966084,0.355284027158235,0.279690416864464,0.20263420090686846,0.276014542978155,0.31637859886314795,0.27757090868788026,0.3252734422801373,0.24731266028460752,0.3382226108476809,0.366426722936567,0.34543983232084113,0.3279630270136289,0.3166902779074915,0.9999999999999999,0.27474367063323507,0.32919964968026333,0.3433372290400646,0.3262500217939971,0.2902316129350989,0.40524784013649906,0.2712333986117321,0.254566666848917,0.3241427215201807,0.3115359619091758,0.3138817268517527,0.336903554296265,0.3117832545872024,0.3051461864250025,0.3189675492247116,0.3132274508239309,0.30375032656960677,0.29067603015061383,0.26621168739539863,0.3313019460328159,0.37633457687525973,0.3174842374891177,0.3426968847920491,0.2902284912085924,0.3146573201099978,0.2861802854158619,0.345642775282915,0.2544478923658904,0.2752866860453239,0.25769068402535766,0.30464754079608847,0.23755091678922374,0.2809788218132099,0.24612158503373868,0.26369465785440976,0.2691130842805043,0.3471867391354458,0.2964788352887131,0.38822368732325985,0.26783584363804136,0.328155910479364,0.2836523446086066,0.3525177006409906,0.25787584357954013,0.22516598882563668,0.31781709296667726,0.2788888971540479,0.33765467553227313,0.33615686706591513,0.3228350496862731,0.33872452895343175,0.2876869884477596,0.24945223864220603,0.20053361943056058,0.24399987186113797
Moisturizer Pro,0.2935426443692921,0.3511827025924211,0.2679480168625581,0.2849017927651024,0.2874578755231651,0.29644464418751965,0.2614038364921859,0.24278344287356862,0.3409357681353542,0.3334100956614634,0.300540077515298,0.2552623399121765,0.3706665483419787,0.3036879032944474,0.23092119290341365,0.2564069202753027,0.2697509946201405,0.2544629138451237,0.20374435796867665,0.31673583404494626,0.28936182657504184,0.2979163771061328,0.30388286476106036,0.27611527782956563,0.22894143787612448,0.3391665678376439,0.3201837554436291,0.2704396615829788,0.2822582993080016,0.30065771904807587,0.32314773585125056,0.2967304315397896,0.3605388596375728,0.3381148127355145,0.3318043070370713,0.33782816679664923,0.30060158647548585,0.2811451054827344,0.2492823759633406,0.31528893602196917,0.26661092734189573,0.2855341836800423,0.29109183383591225,0.28044662082026184,0.2998857216876556,0.24753901321794725,0.2719853954774828,0.3626236867046032,0.23322308572941147,0.32851978610219595,0.3024207095339709,0.3681950784682263,0.3303027393046321,0.2423605608526482,0.30918592417218504,0.2979016408978531,0.29107384807656367,0.28921675784455586,0.2847482461882422,0.2960503181309417,0.37724796894652396,0.34833803399427005,0.2719780582826447,0.3322948450251257,0.27474367063323507,1.0000000000000004,0.29637825554872205,0.2389212097345365,0.3113317113736923,0.2839651561187295,0.324734984342661,0.3493927657903943,0.36521258643893173,0.30030600833136545,0.3469356798096229,0.363154692796358,0.35442965773622287,0.30691182004599366,0.2797320173986187,0.3734599785871463,0.2718198375765809,0.2645637353934702,0.2660023450186242,0.280377531301575,0.28700393788735706,0.30192090799830407,0.30611418705088356,0.280916337768393,0.2851537100565048,0.303817947485605,0.3436066716181205,0.33038083110699146,0.29126267242957216,0.2977634106065634,0.2699555861540284,0.31803092573356334,0.2635123973965708,0.2725723874979845,0.3181342447566344,0.27615907214448615,0.35456941004490067,0.3866400874253578,0.34518681234181936,0.4043054617456765,0.2881246267767741,0.27852408370279447,0.2350032730010431,0.2966792614593424,0.26346264313131995,0.2950180525360337,0.30009282244415414,0.25211140995427045,0.23185476408104652,0.24021646436079436,0.2867870899188264,0.3076163621933327,0.34339641940054516,0.3145653257561094,0.31078508449533426,0.23663486575008055
Non-stick Pan,0.3491979441293285,0.29752772080073564,0.32697885785700537,0.36404730460493373,0.3254791868963616,0.2362721148799087,0.30416232122875736,0.32950522542062916,0.3057416817670259,0.3255436041612633,0.2891384292391826,0.34819634712911296,0.31167057847420665,0.33971470720268093,0.32493559080732,0.287451263370462,0.3518778127999041,0.3055651697349366,0.2524083358827799,0.3244472547388948,0.3746028614838327,0.36446124751590503,0.359514211910826,0.28860450277583344,0.2759219645363435,0.34309489135211124,0.32660607787481943,0.27475082937625095,0.2503271148217426,0.30873751695246315,0.35078657592646056,0.3198638749355837,0.29667635076324295,0.34187866800276734,0.27209383054432623,0.26375062014319156,0.29910766500084884,0.32806674760011706,0.32166071445921485,0.26751236968715253,0.31970906260153464,0.2287475787190988,0.2813156558732875,0.27891302908340054,0.41206521882497305,0.26664341247627676,0.3208183998304698,0.3308661429665088,0.3038875777422066,0.3117262222053129,0.3083835516800426,0.2842644800748896,0.40181229556866627,0.3302400504490375,0.3444813653773007,0.31281804150676656,0.3255430246059118,0.28693643640367644,0.23106021491035092,0.34129160689414684,0.3586143574619431,0.3052859783476806,0.3363462655371796,0.28631531501332275,0.32919964968026333,0.29637825554872205,1.0,0.33746008667894495,0.34751021103959956,0.3520936938304465,0.2580989738663422,0.2792050792125016,0.2771565009362502,0.24009546353897868,0.30462492183217876,0.3605720156790878,0.3559335549706124,0.27592587009112013,0.2975490792283104,0.3856020767148675,0.3244323345018261,0.29247023372046516,0.32151250241888446,0.23628729590271322,0.33943637388117914,0.2886140018423628,0.29305977317396853,0.28359316440030924,0.28988711563888847,0.31090865812941676,0.29512616482957743,0.3400500736517702,0.35962423815534916,0.3627919752167494,0.35427712814686524,0.36228141778793493,0.3380424859203625,0.34313998191590356,0.27402795381809864,0.29265518759032694,0.2982678547062919,0.24026131378557286,0.3502986674029812,0.33982548916493305,0.3093485995573902,0.28413899691061795,0.31495062527911843,0.4319334798538783,0.3055202014681674,0.31751068879555533,0.36305022362798656,0.18465480256517328,0.31321201385823333,0.3103703501570077,0.24497327356653575,0.27531940496218504,0.3042403567322741,0.340607430718266,0.22869790932440065,0.32598552257554925
Non-stick Pan Pro,0.29717843171647246,0.33386059340113255,0.24912351682310332,0.30750071844950977,0.3348801305015492,0.20499638845287885,0.22303354659070385,0.3459090715469653,0.36109009590866425,0.3559827395308896,0.1960319416644197,0.24846864125667087,0.2560954118158273,0.3014381622541483,0.37543003389849017,0.25811366192752905,0.3118150597004901,0.2800310260762554,0.2488157103173041,0.23596424698433716,0.37723953073378186,0.30511151549324944,0.28390791214240774,0.23512135359984196,0.2617418588555444,0.3052291378524249,0.2808246163403209,0.28207333900526516,0.254717423912269,0.2864152661724127,0.3364912772341845,0.28717667863578444,0.2884106455243783,0.24346699745881845,0.2970110441547321,0.2056360973015312,0.2516881623459451,0.26210314132722884,0.26124899380694094,0.22608368831629744,0.2936528055982389,0.14821142412108962,0.22645143478476304,0.2761900596768379,0.3010463088194431,0.2666265533549717,0.28258879550178023,0.3352755912296288,0.2682309158367164,0.249733081955823,0.27858830384982264,0.25193522085780723,0.3819987566439384,0.2871592952315272,0.2582248620145446,0.33190234005168395,0.26204395803507624,0.24419569385495518,0.25621971058213633,0.2710023111255566,0.2678477408189736,0.2846084190238884,0.28639214818401876,0.2674319625513398,0.3433372290400646,0.2389212097345365,0.33746008667894495,1.0000000000000002,0.31298331157180703,0.25585474561037264,0.23067302268782933,0.24565956209442574,0.30272993573311935,0.27130677686239696,0.255205881237185,0.28039188830605744,0.25957836522444705,0.277083482793537,0.26650832872130426,0.3350083941474552,0.2418625220627354,0.3011587428169089,0.27871343858201103,0.24413815744585043,0.300614082140125,0.2978817239351227,0.30050492074968094,0.2796960840595501,0.22461119990201261,0.263396897615747,0.23779512798145874,0.3167843193272999,0.2561088816775839,0.25277341545508497,0.3090202371452861,0.3251173865038078,0.33288874720826567,0.3459347904978483,0.25355046912630597,0.25843350823191796,0.2646944280983832,0.30909164537003603,0.2647338379812855,0.28473178062028304,0.29229795719517504,0.22580730630330265,0.32842956591819,0.31418036825083007,0.21916577360682996,0.26224452393666997,0.2644732833445305,0.22294167332374523,0.2285436066815099,0.2873597670007133,0.3406496946222376,0.3545216575261623,0.2370392202049792,0.24479805837463164,0.29162390564292223,0.2546349825392801
Notebook Set,0.29627603971666905,0.30556955836835514,0.28667998837477326,0.32936700745960534,0.34247917408797995,0.3254105582284355,0.2866370375128326,0.3482073734811321,0.2525926787087308,0.3271743610015594,0.33739033465199025,0.2992918734222674,0.3342895337516254,0.303564328319746,0.39551927300141376,0.33594138823480385,0.3376500136311765,0.308004143706183,0.3003859774299127,0.2823972296762338,0.31380310461982985,0.2469161804371593,0.25970971185872727,0.2626611523194076,0.2745042398283987,0.32223051353626175,0.3285905950326901,0.3099063315383666,0.26336695046314224,0.2915038199540752,0.30626022422726373,0.2935771640767147,0.31727458177412277,0.2594259268221111,0.35530612506929976,0.2777723551381089,0.39365724008240977,0.28959413148321994,0.27740424400310254,0.35529273659873467,0.2758245255999358,0.20778444790207354,0.29616016348928914,0.3080121283314028,0.3228674761707018,0.28494787070787175,0.422756989353571,0.37371073615483164,0.2920232352905273,0.31921685371057257,0.33581576421347664,0.25335695960643645,0.29975333679379523,0.2551743481005505,0.2894243023474819,0.29068726472816125,0.27519710339525777,0.2993924430121394,0.29118577259528844,0.3554989908600189,0.2910839969745321,0.27741923917919586,0.3527245669630532,0.35918116770271524,0.3262500217939971,0.3113317113736923,0.34751021103959956,0.31298331157180703,0.9999999999999996,0.2845852614950291,0.2862276349041782,0.2983599401692355,0.30139181880100196,0.36058872135307,0.28925980640745036,0.3482864840708692,0.3370911667149989,0.3390691142886456,0.3784087013794991,0.3778445019850003,0.3746506137736962,0.32736140677633163,0.2629178074275072,0.2699282596823667,0.32083970051658156,0.2867963830155312,0.38695704275152437,0.3446076421089055,0.3587412416566753,0.2866393843768759,0.31719211672844594,0.39252095560092437,0.2829134459132248,0.2716164986252927,0.3485819411829266,0.3610276253229506,0.2671448891624195,0.3155250512092908,0.33952858326540564,0.3154339476867655,0.313661815845155,0.3398203911107529,0.3251255650977919,0.2834203057350283,0.3463807939517892,0.33011356823388066,0.23651160688954267,0.2930249912817388,0.23942564639626635,0.27594132414645484,0.3211324103222721,0.2300925293880423,0.31800575426878047,0.3270055976220928,0.32747504834022206,0.31237249946171464,0.3940595967556769,0.3477125196194945,0.32317619976650763,0.28244653001116055
Notebook Set Pro,0.28621867822023406,0.3029339196895872,0.27981765496770294,0.3619980158060432,0.2553802129742494,0.2546635796551025,0.2699259980518296,0.30366363154634185,0.2527147794897834,0.28169005330964886,0.2920232649759057,0.37025167831491196,0.2849959064509048,0.2359052210925502,0.29067555162252373,0.3250049928881872,0.32424999303596125,0.31481570970006534,0.23869762906282704,0.3677026641257194,0.28240376346248364,0.2823833771852089,0.2972499328744494,0.2839967686248891,0.2944170228364834,0.27593682905331574,0.33283957472052506,0.2804928791492854,0.24293995029057905,0.27849985014348944,0.29457488398014287,0.36541813207046536,0.24414966092841295,0.3117917910487122,0.3368114107935808,0.26726770895980484,0.30830993577311794,0.3378540245767507,0.2998979358188193,0.21202506241113978,0.25483318621839823,0.2903533723337717,0.23942285746350545,0.31188487632663897,0.40056667120316336,0.3333092703659589,0.2875368863754668,0.3899759594934986,0.2432550114369269,0.2686765887952155,0.27935098305315464,0.3030536886563816,0.28340850539425705,0.3092543288212256,0.299054726991633,0.31774252780899553,0.27789134734732485,0.2740558567694146,0.36266798444245557,0.36123648321111723,0.2768888067273002,0.3183620134351807,0.3242328979666507,0.3385820105911701,0.2902316129350989,0.2839651561187295,0.3520936938304465,0.25585474561037264,0.2845852614950291,1.0000000000000002,0.3519559185898473,0.2872838486730298,0.2964744486887974,0.3277827726892226,0.33199297197925204,0.3632091085808806,0.3420660681488164,0.3214661515949981,0.3401011625189615,0.3920314878980838,0.2584009673584174,0.20828291480984795,0.2605719159682835,0.29609079680657585,0.2908215208778148,0.2981876501857536,0.30692169498326854,0.31739311293910644,0.23801263809843154,0.2553382662878755,0.30375013054305755,0.301709077160369,0.3072241167719535,0.3019996763876077,0.2886431959147388,0.37467174583902885,0.2862616414337656,0.29973871585083484,0.30758091749992333,0.2948808117596685,0.25309142888895103,0.32143816027015726,0.33335197295299357,0.3459762916423602,0.25700104504235904,0.2855888604570214,0.32151966068880244,0.4182050283539998,0.250582746051169,0.24773841755464696,0.2841540237173651,0.318889378119026,0.2717476949478217,0.28724783175091884,0.2378297693150634,0.2564218205512272,0.30049390516261454,0.2562820853220227,0.25071996326269647,0.2818573930304209
Perfume,0.3345437367185059,0.3558842751872241,0.3304175251286192,0.33261861901457984,0.2279583134794523,0.24224669152264347,0.2628203355871168,0.34865938939791286,0.25491858910138504,0.24693852892081997,0.28858805192123815,0.29388035987305444,0.3927033379618585,0.2446819667586486,0.25408456970733617,0.32412831066498676,0.3011403429427264,0.3384671583495952,0.2941932189225492,0.35411557700218377,0.3006908620687108,0.28800493993625403,0.31769310130324985,0.2821160497571814,0.3090870161058105,0.3261907111412842,0.26632447736466597,0.29819278802516486,0.2729323986248758,0.2524304954016452,0.3096600439668118,0.3113459091995783,0.31172152154225996,0.3918379088823598,0.3554647434266606,0.2835953260352293,0.31005276437132345,0.2544971474364753,0.29304508771090393,0.2301461707563017,0.22419707468809758,0.28456425744308006,0.27623417103896886,0.34209144621945586,0.35089224989483536,0.311578624350638,0.2604337903376323,0.34622033763064863,0.295645937762279,0.31714799343774913,0.371279531127028,0.37726300874352847,0.3556281595799453,0.24262847663510004,0.2711542215338277,0.3154519315021111,0.3061546099436415,0.33037034316030506,0.31302668715381243,0.34376460704574074,0.40177343937355203,0.35626577433068074,0.3507819854329691,0.2723676548847478,0.40524784013649906,0.324734984342661,0.2580989738663422,0.23067302268782933,0.2862276349041782,0.3519559185898473,1.0,0.36777018095000624,0.34286989766695253,0.31613482255482694,0.2786420395627232,0.32955929230357495,0.3264691949599806,0.3497038722175395,0.30483692837628124,0.3211225828552368,0.27154596625729244,0.2732198960799301,0.28108871405531866,0.3049851134813784,0.35270158502215265,0.3898407907396415,0.311517446530584,0.2736939416827535,0.3170406385709063,0.2999425887105667,0.28320577107635514,0.2983494511649749,0.29676014539159046,0.2788581754553914,0.26864330689488225,0.29194493874443767,0.2398340388870625,0.26163740377910927,0.3332136724095986,0.27068038828511015,0.3390527400146458,0.39364093552268786,0.3802493300865496,0.38909327681270867,0.33701533011835516,0.263743973123565,0.30908662936691733,0.3110147315903653,0.2248334364802014,0.28202336942997486,0.24504898281654788,0.27713104372749175,0.2746854959037188,0.2686596650647468,0.29837000165556554,0.27995967822330875,0.2903480541853617,0.26506683224790956,0.29914625000988965,0.23368594724626784
